event_id,event_date,artist_name,venue_name,city,state_code,price_min,price_max,price_avg,total_tickets,sold_out,year,month,dayofweek,data_source
9407323,2016-05-27 22:00:00,Boston Calling Music Festival FRIDAY,Boston City Hall Plaza,Boston,MA,76.05,155.0,115.525,76,0,2016,5,4,GitHub
9407324,2016-05-28 16:00:00,Boston Calling Music Festival SATURDAY,Boston City Hall Plaza,Boston,MA,99.65,187.0,143.325,58,0,2016,5,5,GitHub
9407325,2016-05-29 16:00:00,Boston Calling Music Festival SUNDAY,Boston City Hall Plaza,Boston,MA,91.0,187.0,139.0,76,0,2016,5,6,GitHub
9536366,2016-06-25 01:00:00,Boy and Bear,Underground Arts,Philadelphia,PA,54.42,50.16,52.29,16,0,2016,6,5,GitHub
9536363,2016-06-21 01:00:00,Boy and Bear,Port City Music Hall,Portland,ME,54.48,169.0,111.74,17,0,2016,6,1,GitHub
9507620,2016-05-06 23:30:00,Boyce Avenue,Center Stage Theatre,Atlanta,GA,49.31,97.0,73.155,57,0,2016,5,4,GitHub
9507624,2016-05-14 22:00:00,Boyce Avenue,House of Blues Boston,Boston,MA,50.28,243.0,146.64,115,0,2016,5,5,GitHub
9509746,2016-05-21 00:30:00,Boyce Avenue,Vic Theatre,Chicago,IL,60.7,98.5,79.6,13,0,2016,5,5,GitHub
9507615,2016-05-03 00:00:00,Boyce Avenue,House of Blues Dallas,Dallas,TX,44.78,150.0,97.39,84,0,2016,5,1,GitHub
9507617,2016-05-03 23:00:00,Boyce Avenue,House of Blues Houston,Houston,TX,44.78,195.0,119.89,98,0,2016,5,1,GitHub
9507611,2016-04-29 01:00:00,Boyce Avenue,Wiltern Theatre,Los Angeles,CA,61.49,115.0,88.245,91,0,2016,4,4,GitHub
9507629,2016-05-25 00:00:00,Boyce Avenue,Cannery Ballroom,Nashville,TN,45.22,105.0,75.11,73,0,2016,5,2,GitHub
9509741,2016-04-20 02:30:00,Boyce Avenue,Wonder Ballroom,Portland,OR,57.95,105.0,81.475,57,0,2016,4,2,GitHub
9509108,2016-04-17 02:30:00,Boyce Avenue,Showbox Sodo,Seattle,WA,51.01,97.0,74.005,38,0,2016,4,6,GitHub
9507610,2016-04-22 03:00:00,Boyce Avenue,Fillmore San Francisco,San Francisco,CA,49.7,105.0,77.35,61,0,2016,4,4,GitHub
9511223,2016-04-23 04:00:00,Boyce Avenue,Fillmore San Francisco,San Francisco,CA,50.03,56.0,53.015,24,0,2016,4,5,GitHub
9534547,2016-07-14 23:00:00,Boyz II Men,Chastain Park Amphitheatre,Atlanta,GA,93.75,368.42,231.085,144,0,2016,7,3,GitHub
9534405,2016-07-09 02:30:00,Boyz II Men,Greek Theatre Los Angeles,Los Angeles,CA,129.94,556.0,342.97,106,0,2016,7,5,GitHub
9478058,2016-09-12 00:30:00,Boyz II Men,Ascend Amphitheater,Nashville,TN,60.32,599.01,329.665,88,0,2016,9,0,GitHub
9501792,2016-04-20 00:00:00,Boz Scaggs,Wilbur Theatre,Boston,MA,93.74,325.0,209.37,91,0,2016,4,2,GitHub
9502532,2016-04-26 00:30:00,Boz Scaggs,Ryman Auditorium,Nashville,TN,105.16,420.0,262.58,146,0,2016,4,1,GitHub
9508352,2016-08-28 00:00:00,Brad Paisley,Gexa Energy Pavilion,Dallas,TX,36.72,529.0,282.86,663,0,2016,8,6,GitHub
9510993,2016-07-10 23:00:00,Brand New and Modest Mouse,Chastain Park Amphitheatre,Atlanta,GA,81.56,9999.0,5040.28,664,0,2016,7,6,GitHub
9511022,2016-07-24 00:30:00,Brand New and Modest Mouse,Austin360 Amphitheater,Austin,TX,44.93,5495.0,2769.965,967,0,2016,7,6,GitHub
9510988,2016-07-03 00:15:00,Brand New and Modest Mouse,FirstMerit Bank Pavilion at Northerly Island,Chicago,IL,79.19,999.0,539.095,785,0,2016,7,6,GitHub
9510992,2016-07-08 23:00:00,Brand New and Modest Mouse,Bayfront Park Miami,Miami,FL,48.51,1234.56,641.535,1146,0,2016,7,4,GitHub
9510996,2016-07-20 00:00:00,Brand New and Modest Mouse,Ascend Amphitheater,Nashville,TN,91.0,5000.0,2545.5,698,0,2016,7,2,GitHub
9510994,2016-07-14 23:30:00,Brand New and Modest Mouse,Madison Square Garden,New York,NY,99.14,9999.0,5049.07,1037,0,2016,7,3,GitHub
9510995,2016-07-16 23:00:00,Brand New and Modest Mouse,Mann Center for the Performing Arts,Philadelphia,PA,123.25,9999.0,5061.125,312,0,2016,7,5,GitHub
9511025,2016-08-01 02:00:00,Brand New and Modest Mouse,Moda Center at the Rose Quarter,Portland,OR,71.6,5000.0,2535.8,556,0,2016,8,0,GitHub
9511024,2016-07-31 02:30:00,Brand New and Modest Mouse,Key Arena,Seattle,WA,72.12,456.99,264.555,691,0,2016,7,6,GitHub
9536601,2016-06-04 22:00:00,Brandi Carlile,Thompsons Point,Portland,ME,86.86,85.0,85.93,38,0,2016,6,5,GitHub
9508353,2016-09-11 00:00:00,Brantley Gilbert,Gexa Energy Pavilion,Dallas,TX,34.36,529.0,281.68,709,0,2016,9,6,GitHub
9521757,2016-08-26 17:00:00,Brantley Gilbert with Justin Moore and Colt Ford,Lakewood Amphitheatre,Atlanta,GA,39.08,509.0,274.04,698,0,2016,8,4,GitHub
9533236,2016-04-17 04:00:00,Break Science,The Chapel San Francisco,San Francisco,CA,86.65,68.98,77.815,2,0,2016,4,6,GitHub
9535133,2016-05-11 01:00:00,Breakbot,Webster Hall,New York,NY,48.52,39.99,44.255,3,0,2016,5,2,GitHub
9523292,2016-05-30 04:00:00,Breakbot,The Independent,San Francisco,CA,61.43,99.0,80.215,12,0,2016,5,0,GitHub
9465904,2016-03-18 03:30:00,Breaking Benjamin,Roseland Theater,Portland,OR,96.78,199.0,147.89,33,0,2016,3,4,GitHub
9478641,2016-03-21 01:00:00,Brian Fallon,House of Blues Chicago,Chicago,IL,44.97,199.0,121.985,23,0,2016,3,0,GitHub
9478644,2016-03-24 01:00:00,Brian Fallon,Summit Music Hall,Denver,CO,47.33,69.54,58.435,39,0,2016,3,3,GitHub
9478645,2016-03-26 02:00:00,Brian Fallon,Great American Music Hall,San Francisco,CA,72.65,195.0,133.825,28,0,2016,3,5,GitHub
9511697,2016-05-08 00:00:00,Brian Jonestown Massacre,Paradise Rock Club,Boston,MA,54.66,89.0,71.83,33,0,2016,5,6,GitHub
9512356,2016-05-14 02:00:00,Brian Jonestown Massacre,Metro,Chicago,IL,48.9,122.0,85.45,43,0,2016,5,5,GitHub
9510345,2016-05-18 02:00:00,Brian Jonestown Massacre,Bluebird Theater,Denver,CO,56.72,51.98,54.349999999999994,19,0,2016,5,2,GitHub
9511704,2016-05-30 03:00:00,Brian Jonestown Massacre,Teragram Ballroom,Los Angeles,CA,100.94,299.0,199.97,41,0,2016,5,0,GitHub
9511705,2016-05-31 04:00:00,Brian Jonestown Massacre,Teragram Ballroom,Los Angeles,CA,43.8,129.0,86.4,50,0,2016,5,1,GitHub
9511694,2016-05-03 01:00:00,Brian Jonestown Massacre,Mercy Lounge ,Nashville,TN,30.06,89.0,59.53,43,0,2016,5,1,GitHub
9511699,2016-05-10 00:00:00,Brian Jonestown Massacre,Webster Hall,New York,NY,65.84,89.0,77.42,72,0,2016,5,1,GitHub
9512355,2016-05-07 00:00:00,Brian Jonestown Massacre,Union Transfer,Philadelphia,PA,38.55,89.0,63.775,49,0,2016,5,5,GitHub
9512363,2016-05-26 03:30:00,Brian Jonestown Massacre,Wonder Ballroom,Portland,OR,42.61,89.0,65.805,50,0,2016,5,3,GitHub
9512362,2016-05-25 03:00:00,Brian Jonestown Massacre,Neumos,Seattle,WA,54.36,122.0,88.18,56,0,2016,5,2,GitHub
9512211,2016-05-28 04:00:00,Brian Jonestown Massacre,The Independent,San Francisco,CA,106.93,128.0,117.465,22,0,2016,5,5,GitHub
9512212,2016-05-29 04:00:00,Brian Jonestown Massacre,The Independent,San Francisco,CA,108.11,98.0,103.055,26,0,2016,5,6,GitHub
9527663,2016-09-10 00:00:00,Brian Wilson,Fox Theatre Atlanta,Atlanta,GA,93.57,299.0,196.285,373,0,2016,9,5,GitHub
9528464,2016-09-17 01:00:00,Brian Wilson,Ryman Auditorium,Nashville,TN,100.26,361.0,230.63,382,0,2016,9,5,GitHub
9511450,2016-10-08 03:00:00,Brian Wilson,Arlene Schnitzer Hall,Portland,OR,120.5,587.21,353.855,66,0,2016,10,5,GitHub
9510707,2016-06-17 23:00:00,Brian Wilson Performs Pet Sounds,Boston Symphony Hall,Boston,MA,262.49,400.0,331.245,36,0,2016,6,4,GitHub
9510708,2016-06-18 23:00:00,Brian Wilson Performs Pet Sounds,Boston Symphony Hall,Boston,MA,310.87,400.0,355.435,7,0,2016,6,5,GitHub
9510803,2016-10-05 02:00:00,Brian Wilson Performs Pet Sounds,Paramount Theatre Denver,Denver,CO,100.83,365.0,232.915,97,0,2016,10,2,GitHub
9510814,2016-10-11 02:00:00,Brian Wilson Performs Pet Sounds,Paramount Theatre Denver,Denver,CO,102.01,82.0,92.005,8,0,2016,10,1,GitHub
9510732,2016-09-18 01:00:00,Brian Wilson Performs Pet Sounds,Ryman Auditorium,Nashville,TN,79.2,361.0,220.1,134,0,2016,9,6,GitHub
9486595,2016-06-16 00:00:00,Brian Wilson performs Pet Sounds,Merrill Auditorium,Portland,ME,241.25,600.0,420.625,4,0,2016,6,3,GitHub
9512239,2016-10-09 03:00:00,Brian Wilson Performs Pet Sounds,Paramount Theatre Seattle,Seattle,WA,146.84,1000.0,573.42,91,0,2016,10,6,GitHub
9510817,2016-10-14 03:00:00,Brian Wilson Performs Pet Sounds,Nob Hill Masonic Auditorium,San Francisco,CA,160.62,980.0,570.31,130,0,2016,10,4,GitHub
9527734,2016-10-13 03:00:00,Brian Wilson Performs Pet Sounds,Nob Hill Masonic Auditorium,San Francisco,CA,102.8,735.0,418.9,610,0,2016,10,3,GitHub
9509341,2016-04-01 02:00:00,Bright Light Social Hour,The High Watt,Nashville,TN,83.92,69.0,76.46000000000001,4,0,2016,4,4,GitHub
9531910,2016-05-06 23:00:00,Bring Me The Horizon,The Tabernacle Atlanta,Atlanta,GA,59.14,456.99,258.065,249,0,2016,5,4,GitHub
9533080,2016-05-05 00:00:00,Bring Me the Horizon,Tennessee Performing Arts Center War Memorial Auditorium,Nashville,TN,114.6,110.0,112.3,12,0,2016,5,3,GitHub
9505656,2016-03-19 00:30:00,Brit Floyd,Chicago Theatre,Chicago,IL,81.56,338.0,209.78,90,0,2016,3,5,GitHub
9516669,2016-06-28 01:00:00,Brit Floyd,Revention Music Center,Houston,TX,100.79,249.0,174.895,56,0,2016,6,1,GitHub
9476517,2016-04-09 00:00:00,Brit Floyd,Beacon Theatre,New York,NY,89.82,501.0,295.40999999999997,118,0,2016,4,5,GitHub
9527848,2016-07-15 03:00:00,Brit Floyd,Arlene Schnitzer Hall,Portland,OR,109.88,92.0,100.94,4,0,2016,7,4,GitHub
9471195,2016-07-16 03:00:00,Brit Floyd,WaMu Theater,Seattle,WA,73.69,380.0,226.845,43,0,2016,7,5,GitHub
9512086,2016-07-10 03:00:00,Brit Floyd,The Warfield,San Francisco,CA,101.62,250.0,175.81,90,0,2016,7,6,GitHub
9517091,2016-03-15 01:00:00,Bro Safari's Animal House,The Hangar Miami,Miami,FL,114.82,95.19,105.005,8,0,2016,3,1,GitHub
9540889,2016-05-16 00:00:00,Bruce Hornsby and The Noisemakers,Stubbs BarBQ,Austin,TX,83.21,99.0,91.10499999999999,12,0,2016,5,0,GitHub
9528092,2016-05-20 00:30:00,Bruce in The USA,Dallas Arboretum and Botanical Garden,Dallas,TX,51.95,41.91,46.93,6,0,2016,5,4,GitHub
9527117,2016-06-19 01:00:00,Bruce Robison and Kelly Willis with John Fullbright,ACL Live at The Moody Theater,Austin,TX,78.02,99.0,88.50999999999999,35,0,2016,6,6,GitHub
9511520,2016-04-06 00:30:00,Bruce Springsteen and the E Street Band,American Airlines Center,Dallas,TX,35.25,13039.22,6537.235,2845,0,2016,4,2,GitHub
9511518,2016-04-01 01:30:00,Bruce Springsteen and the E Street Band,Pepsi Center,Denver,CO,81.41,5555.55,2818.48,1476,0,2016,4,4,GitHub
9469675,2016-03-16 02:30:00,Bruce Springsteen and the E Street Band,Los Angeles Memorial Sports Arena and Coliseum,Los Angeles,CA,78.02,3675.0,1876.51,986,0,2016,3,2,GitHub
9477863,2016-03-18 02:30:00,Bruce Springsteen and the E Street Band,Los Angeles Memorial Sports Arena and Coliseum,Los Angeles,CA,79.26,5000.0,2539.63,1731,0,2016,3,4,GitHub
9511517,2016-03-20 02:30:00,Bruce Springsteen and the E Street Band,Los Angeles Memorial Sports Arena and Coliseum,Los Angeles,CA,95.25,5555.56,2825.405,1474,0,2016,3,6,GitHub
9469677,2016-03-28 23:30:00,Bruce Springsteen and the E Street Band,Madison Square Garden,New York,NY,305.95,3900.0,2102.975,976,0,2016,3,0,GitHub
9469696,2016-03-14 03:00:00,Bruce Springsteen and the E Street Band,Oracle Arena,Oakland,CA,226.7,979.17,602.935,95,0,2016,3,0,GitHub
9522179,2016-03-23 02:30:00,Bruce Springsteen and the E Street Band,Moda Center at the Rose Quarter,Portland,OR,108.69,9000.0,4554.345,874,0,2016,3,2,GitHub
9522180,2016-03-25 02:30:00,Bruce Springsteen and the E Street Band,Key Arena,Seattle,WA,167.11,1323.0,745.0550000000001,507,0,2016,3,4,GitHub
9487003,2016-05-14 18:00:00,Bruce Springsteen Tribute: the E Street Shuffle,ROCKS OFF Concert Cruise Series,New York,NY,58.35,47.0,52.675,14,0,2016,5,5,GitHub
9423719,2016-07-22 01:00:00,Bryan Adams,FirstMerit Bank Pavilion at Northerly Island,Chicago,IL,22.17,556.0,289.085,352,0,2016,7,4,GitHub
9423711,2016-07-07 03:00:00,Bryan Adams,Greek Theatre Los Angeles,Los Angeles,CA,37.65,1250.0,643.825,245,0,2016,7,3,GitHub
9423709,2016-04-16 01:00:00,Bryan Adams,Ascend Amphitheater,Nashville,TN,54.7,228.0,141.35,167,0,2016,4,5,GitHub
9514298,2016-07-31 23:00:00,Bryan Ferry,Blue Hills Bank Pavilion,Boston,MA,78.02,1500.0,789.01,312,0,2016,7,6,GitHub
9514130,2016-08-12 03:00:00,Bryan Ferry,Microsoft Theater,Los Angeles,CA,78.33,1800.0,939.165,556,0,2016,8,4,GitHub
9514299,2016-08-03 00:00:00,Bryan Ferry,Ryman Auditorium,Nashville,TN,68.25,532.86,300.555,255,0,2016,8,2,GitHub
9514296,2016-07-27 23:00:00,Bryan Ferry,Beacon Theatre,New York,NY,109.62,1150.0,629.81,226,0,2016,7,2,GitHub
9514297,2016-07-29 23:00:00,Bryan Ferry,Beacon Theatre,New York,NY,98.79,1500.0,799.395,417,0,2016,7,4,GitHub
9514294,2016-07-21 23:30:00,Bryan Ferry,Kimmel Center,Philadelphia,PA,155.7,265.0,210.35,51,0,2016,7,3,GitHub
9514301,2016-08-10 02:00:00,Bryan Ferry,Nob Hill Masonic Auditorium,San Francisco,CA,80.73,371.0,225.865,322,0,2016,8,2,GitHub
9527959,2016-04-22 00:00:00,Bryson Tiller,Radio City Music Hall,New York,NY,74.09,5000.0,2537.045,1337,0,2016,4,4,GitHub
9530249,2016-04-23 00:00:00,Bryson Tiller,Radio City Music Hall,New York,NY,85.1,735.0,410.05,1089,0,2016,4,5,GitHub
9541989,2016-05-06 00:00:00,Buckethead,Wilbur Theatre,Boston,MA,356.49,299.99,328.24,4,0,2016,5,4,GitHub
9535274,2016-05-26 00:30:00,Bullet for My Valentine,Tennessee Performing Arts Center War Memorial Auditorium,Nashville,TN,106.32,145.0,125.66,22,0,2016,5,3,GitHub
9536732,2016-05-03 23:30:00,Bullet for my Valentine with Asking Alexandria,The Tabernacle Atlanta,Atlanta,GA,63.86,229.0,146.43,98,0,2016,5,1,GitHub
9456841,2016-09-02 20:00:00,Bumbershoot 3 Day Pass,Seattle Center Festival,Seattle,WA,270.75,399.05,334.9,28,0,2016,9,4,GitHub
9539814,2016-04-15 03:00:00,Bunny Wailer,The Showbox,Seattle,WA,237.32,199.0,218.16,7,0,2016,4,4,GitHub
9542218,2016-04-14 03:00:00,Bunny Wailer,Regency Ballroom,San Francisco,CA,81.87,67.26,74.565,6,0,2016,4,3,GitHub
9512575,2016-04-16 00:00:00,"Burn with Bane, Axis and Out of Body",Club Dada,Dallas,TX,47.32,495.0,271.16,76,0,2016,4,5,GitHub
9514469,2016-04-25 00:00:00,Bush,The Tabernacle Atlanta,Atlanta,GA,67.4,250.0,158.7,145,0,2016,4,0,GitHub
9514468,2016-04-23 00:30:00,Bush,Fillmore Miami Beach at Jackie Gleason Theater,Miami Beach,FL,72.0,124.99,98.495,81,0,2016,4,5,GitHub
9529594,2016-03-20 16:00:00,Buygore Pool Party with Borgore,Miami National Hotel,Miami,FL,95.72,79.97,87.845,6,0,2016,3,6,GitHub
9527373,2016-06-03 01:00:00,Buzzcocks,Summit Music Hall,Denver,CO,84.55,75.0,79.775,19,0,2016,6,4,GitHub
9531742,2016-03-27 04:00:00,Buzzcocks,Mayan Theater,Los Angeles,CA,116.58,96.68,106.63,2,0,2016,3,6,GitHub
9535019,2016-05-27 04:00:00,Buzzcocks,Mayan Theater,Los Angeles,CA,96.89,108.81,102.85,28,0,2016,5,4,GitHub
9517601,2016-05-24 03:00:00,Buzzcocks,Revolution Hall Portland,Portland,OR,56.7,98.0,77.35,30,0,2016,5,1,GitHub
9517604,2016-05-23 03:00:00,Buzzcocks,Neumos,Seattle,WA,109.9,109.99,109.945,16,0,2016,5,0,GitHub
9534067,2016-04-13 03:00:00,Caetano Veloso,Paramount Theatre Oakland,Oakland,CA,341.55,354.13,347.84000000000003,10,0,2016,4,2,GitHub
9527487,2016-04-11 03:00:00,Caetano Veloso and Gilberto Gil,Microsoft Theater,Los Angeles,CA,95.72,2500.0,1297.86,154,0,2016,4,0,GitHub
9535359,2016-04-17 00:00:00,Caetano Veloso and Gilberto Gil,Bayfront Park Miami,Miami,FL,87.25,150.0,118.625,10,0,2016,4,6,GitHub
9539811,2016-06-22 02:00:00,Cage The Elephant with Portugal The Man,Shrine Auditorium Los Angeles,Los Angeles,CA,75.66,349.0,212.32999999999998,470,0,2016,6,2,GitHub
9532861,2016-05-20 02:00:00,Caifanes,House of Blues Dallas,Dallas,TX,103.96,186.27,145.115,64,0,2016,5,4,GitHub
9532860,2016-05-12 01:00:00,Caifanes,House of Blues Houston,Houston,TX,53.24,399.0,226.12,79,0,2016,5,3,GitHub
9520977,2016-05-15 03:00:00,Caifanes,Greek Theatre Los Angeles,Los Angeles,CA,144.1,556.0,350.05,181,0,2016,5,6,GitHub
9532835,2016-05-14 03:00:00,Caifanes,Fox Theater Oakland,Oakland,CA,109.88,175.0,142.44,84,0,2016,5,5,GitHub
9531864,2016-03-20 03:00:00,Calvin Harris,LIV Nightclub,Miami Beach,FL,402.52,650.0,526.26,18,0,2016,3,6,GitHub
9531654,2016-04-06 01:00:00,Candlebox,Trees,Dallas,TX,61.5,59.0,60.25,20,0,2016,4,2,GitHub
9531749,2016-04-23 01:00:00,Candlebox,Marquis Theater Denver,Denver,CO,65.04,59.28,62.160000000000004,12,0,2016,4,5,GitHub
9531655,2016-04-08 01:00:00,Candlebox,Scout Bar Houston,Houston,TX,69.76,63.0,66.38,21,0,2016,4,4,GitHub
9531657,2016-05-06 01:00:00,Candlebox,12th and Porter,Nashville,TN,72.45,59.28,65.86500000000001,4,0,2016,5,4,GitHub
9475758,2016-03-16 00:30:00,Cannibal Corpse,Gas Monkey Live,Dallas,TX,56.76,76.74,66.75,28,0,2016,3,2,GitHub
9475772,2016-03-16 23:30:00,Cannibal Corpse,House of Blues Houston,Houston,TX,26.1,66.0,46.05,44,0,2016,3,2,GitHub
9529658,2016-07-22 20:00:00,Capitol Hill Block Party with Odesza,Capitol Hill (Block Party),Seattle,WA,266.81,224.0,245.405,16,0,2016,7,4,GitHub
9539816,2016-06-08 04:00:00,Caravan Palace,Fonda Theatre,Los Angeles,CA,83.92,199.0,141.46,14,0,2016,6,2,GitHub
9539815,2016-06-11 04:00:00,Caravan Palace,The Showbox,Seattle,WA,83.92,69.0,76.46000000000001,6,0,2016,6,5,GitHub
9507383,2016-05-07 00:00:00,Carlos Vives,American Airlines Arena,Miami,FL,59.14,836.0,447.57,326,0,2016,5,5,GitHub
9476642,2016-03-15 01:00:00,Carly Rae Jepsen,Cannery Ballroom,Nashville,TN,22.45,90.0,56.225,58,0,2016,3,1,GitHub
9475705,2016-03-25 23:00:00,Carly Rae Jepsen,Terminal 5,New York,NY,62.6,160.0,111.3,155,0,2016,3,4,GitHub
9519266,2016-10-06 23:00:00,Carnegie Halls Opening Night Gala with Simon Bolivar Symphony Orchestra Of Venezuela,Carnegie Hall - Stern Auditorium,New York,NY,299.21,416.0,357.605,23,0,2016,10,3,GitHub
9426476,2016-03-31 01:00:00,Carrie Underwood,Pepsi Center,Denver,CO,72.51,500.0,286.255,725,0,2016,3,3,GitHub
9426477,2016-04-20 00:00:00,Carrie Underwood,Toyota Center,Houston,TX,110.26,555.56,332.90999999999997,662,0,2016,4,2,GitHub
9426457,2016-04-11 02:00:00,Carrie Underwood,Oracle Arena,Oakland,CA,76.83,858.0,467.415,931,0,2016,4,0,GitHub
9514558,2016-03-31 03:00:00,Cate Le Bon,The Masonic Lodge at Hollywood Forever,Los Angeles,CA,59.08,88.95,74.015,8,0,2016,3,3,GitHub
9512104,2016-04-12 00:00:00,Cate Le Bon,Bowery Ballroom,New York,NY,39.86,75.0,57.43,26,0,2016,4,1,GitHub
9532853,2016-03-17 03:00:00,Cedric Gervais and Nervo,LIV Nightclub,Miami Beach,FL,83.92,198.0,140.96,16,0,2016,3,3,GitHub
9537182,2016-03-23 03:00:00,Celebrating David Bowie with Gary Oldman and Friends,Regency Ballroom,San Francisco,CA,119.32,185.0,152.16,17,0,2016,3,2,GitHub
9519406,2016-04-23 23:30:00,Celtic Woman,Fox Theatre Atlanta,Atlanta,GA,133.48,244.0,188.74,108,0,2016,4,5,GitHub
9432712,2016-05-10 00:30:00,Celtic Woman,Revention Music Center,Houston,TX,166.52,139.0,152.76,4,0,2016,5,1,GitHub
9435508,2016-05-08 22:00:00,Celtic Woman,Revention Music Center,Houston,TX,43.8,449.0,246.4,53,0,2016,5,6,GitHub
9438924,2016-05-22 22:00:00,Celtic Woman,Arlene Schnitzer Hall,Portland,OR,159.44,219.0,189.22,12,0,2016,5,6,GitHub
9512385,2016-03-20 04:00:00,Chairlift,El Rey Theatre (LA),Los Angeles,CA,28.99,110.0,69.495,60,0,2016,3,6,GitHub
9542318,2016-03-24 04:00:00,Chairlift,Mississippi Studios,Portland,OR,60.32,56.0,58.16,9,0,2016,3,3,GitHub
9512206,2016-03-22 03:00:00,Chairlift,The Independent,San Francisco,CA,29.64,199.0,114.32,55,0,2016,3,1,GitHub
9513740,2016-05-05 02:00:00,Charles Bradley & His Extraordinaires,Exit In,Nashville,TN,52.04,54.72,53.379999999999995,38,0,2016,5,3,GitHub
9513735,2016-04-25 00:30:00,Charles Bradley & His Extraordinaires,Union Transfer,Philadelphia,PA,54.41,59.28,56.845,38,0,2016,4,0,GitHub
9513744,2016-05-20 04:00:00,Charles Bradley & His Extraordinaires,McMenamins Crystal Ballroom,Portland,OR,61.5,50.0,55.75,4,0,2016,5,4,GitHub
9512537,2016-05-14 03:00:00,Charles Bradley and his Exrtraordinaires,The Theatre at Ace,Los Angeles,CA,93.87,215.56,154.715,25,0,2016,5,5,GitHub
9513448,2016-04-29 01:00:00,Charles Bradley And His Extraordinaires,Thalia Hall Chicago,Chicago,IL,50.57,69.0,59.785,28,0,2016,4,4,GitHub
9501791,2016-04-24 00:00:00,Charles Bradley and his Extraordinaires,Beacon Theatre,New York,NY,68.17,350.0,209.085,107,0,2016,4,6,GitHub
9513652,2016-05-24 02:00:00,Charles Bradley and His Extraordinaires,Neumos,Seattle,WA,54.62,67.26,60.94,28,0,2016,5,1,GitHub
9513447,2016-05-18 03:00:00,Charles Bradley And His Extraordinaires,Fillmore San Francisco,San Francisco,CA,56.58,80.0,68.28999999999999,48,0,2016,5,2,GitHub
9414624,2016-04-12 00:00:00,Charles Kelley,House of Blues Boston,Boston,MA,32.51,210.0,121.255,171,0,2016,4,1,GitHub
9414618,2016-04-15 01:00:00,Charles Kelley,House of Blues Chicago,Chicago,IL,43.81,75.0,59.405,61,0,2016,4,4,GitHub
9489267,2016-05-02 01:00:00,Charles Kelley,House of Blues Houston,Houston,TX,30.82,199.01,114.91499999999999,103,0,2016,5,0,GitHub
9502345,2016-03-14 23:00:00,Charlie Puth,Terminal West,Atlanta,GA,21.12,500.0,260.56,113,0,2016,3,0,GitHub
9502344,2016-04-20 00:00:00,Charlie Puth,Emos,Austin,TX,14.76,1111.11,562.935,252,0,2016,4,2,GitHub
9502336,2016-04-05 23:00:00,Charlie Puth,Brighton Music Hall,Boston,MA,81.17,4972.68,2526.925,89,0,2016,4,1,GitHub
9502346,2016-03-23 00:00:00,Charlie Puth,Park West ,Chicago,IL,27.22,500.0,263.61,126,0,2016,3,2,GitHub
9502338,2016-04-07 23:30:00,Charlie Puth,Webster Hall,New York,NY,31.68,761.89,396.78499999999997,329,0,2016,4,3,GitHub
9502334,2016-04-05 00:00:00,Charlie Puth,Theatre of Living Arts,Philadelphia,PA,27.26,300.0,163.63,256,0,2016,4,1,GitHub
9488944,2016-03-19 01:00:00,Charlie Robison,Granada Theater Dallas,Dallas,TX,61.69,85.0,73.345,16,0,2016,3,5,GitHub
9522364,2016-05-15 00:00:00,Charlie Zaa En Concierto,Dade County Auditorium,Miami,FL,98.47,183.75,141.11,38,0,2016,5,6,GitHub
9533220,2016-04-02 00:00:00,Cheap Trick,Metro,Chicago,IL,107.52,500.0,303.76,99,0,2016,4,5,GitHub
9534592,2016-05-03 23:00:00,Chelsea Wolfe,Masquerade Atlanta,Atlanta,GA,54.46,57.0,55.730000000000004,18,0,2016,5,1,GitHub
9534595,2016-05-10 23:00:00,Chelsea Wolfe,Royale Boston,Boston,MA,59.12,54.72,56.92,35,0,2016,5,1,GitHub
9534603,2016-04-30 01:00:00,Chelsea Wolfe,Trees,Dallas,TX,47.32,75.0,61.16,30,0,2016,4,5,GitHub
9534596,2016-06-08 03:00:00,Chelsea Wolfe,Teragram Ballroom,Los Angeles,CA,85.04,74.1,79.57,31,0,2016,6,2,GitHub
9534597,2016-06-09 03:00:00,Chelsea Wolfe,Teragram Ballroom,Los Angeles,CA,81.18,78.0,79.59,38,0,2016,6,3,GitHub
9534594,2016-05-10 00:00:00,Chelsea Wolfe,Bowery Ballroom,New York,NY,50.79,97.0,73.895,33,0,2016,5,1,GitHub
9537883,2016-05-14 00:00:00,Chelsea Wolfe,Underground Arts,Philadelphia,PA,32.0,49.02,40.510000000000005,9,0,2016,5,5,GitHub
9534610,2016-05-29 03:00:00,Chelsea Wolfe,Revolution Hall Portland,Portland,OR,67.05,75.0,71.025,14,0,2016,5,6,GitHub
9534599,2016-06-02 04:00:00,Chelsea Wolfe,The Chapel San Francisco,San Francisco,CA,75.12,64.98,70.05000000000001,14,0,2016,6,3,GitHub
9534600,2016-06-03 04:00:00,Chelsea Wolfe,The Chapel San Francisco,San Francisco,CA,76.39,66.12,71.255,12,0,2016,6,4,GitHub
9540441,2016-05-28 01:00:00,Chicago,ACL Live at The Moody Theater,Austin,TX,132.29,389.0,260.645,112,0,2016,5,5,GitHub
9521903,2016-04-16 01:00:00,Chick Corea and Bela Fleck,Paramount Theatre Austin,Austin,TX,87.85,70.0,78.925,2,0,2016,4,5,GitHub
9488012,2016-04-10 23:30:00,Chick Corea and Bela Fleck,Wilbur Theatre,Boston,MA,96.11,214.25,155.18,39,0,2016,4,6,GitHub
