lastfm_listeners,lastfm_playcount,lastfm_tag_1,primary_artist_name,plays_per_listener,artist_name_std
84388.0,537711.0,hard rock,Gene Simmons,6.37188936815661,gene simmons
6965.0,73450.0,Pop,Gene Thomas,10.545585068198134,gene thomas
49176.0,610212.0,Country,Gene Watson,12.408735968765251,gene watson
36907.0,736493.0,Soundtrack,Geneburn,19.955374319234835,geneburn
4170.0,19611.0,hat turned sideways,General Larry Platt,4.702877697841727,general larry platt
141433.0,918523.0,new wave,General Public,6.4944037105908805,general public
2005292.0,68458911.0,Progressive rock,Genesis,34.13912337953774,genesis
339975.0,3847360.0,my top songs,Genevieve Stokes,11.316596808588868,genevieve stokes
54015.0,861534.0,Unknown,Genius/GZA,15.949902804776452,genius/gza
2773.0,30838.0,Disco,Gentle Persuasion,11.120807789397764,gentle persuasion
330.0,4055.0,rock,Gentlemen Prefer Blondes,12.287878787878787,gentlemen prefer blondes
375.0,3900.0,Czech Republic,Gentlemen's Club,10.4,gentlemen's club
5129.0,57352.0,contemporary classical,Gentri,11.181906804445312,gentri
8988.0,44363.0,classic rock,Genya Ravan,4.935803293279929,genya ravan
61220.0,1060438.0,Soundtrack,Geoff Knorr,17.321757595557006,geoff knorr
1805.0,20580.0,danmark,Geoff Palmer,11.401662049861496,geoff palmer
13905.0,131130.0,Progressive rock,Geoff Tate,9.43042071197411,geoff tate
126973.0,1216261.0,Soundtrack,Geoff Zanelli,9.578894725650335,geoff zanelli
5603.0,25666.0,soul,Geoffrey Williams,4.580760306978404,geoffrey williams
5.0,19.0,Unknown,George,3.8,george
371270.0,2359485.0,classic rock,George Baker Selection,6.355172785304496,george baker selection
1104388.0,12760292.0,jazz,George Benson,11.554174800885196,george benson
21661.0,202620.0,Country,George Birge,9.354138774756475,george birge
2906.0,14137.0,Comedians,George Burns,4.864762560220234,george burns
303514.0,1997519.0,funk,George Clinton,6.581307616782093,george clinton
312202.0,2811735.0,jazz,George Duke,9.0061402553475,george duke
1412006.0,31295504.0,indie,George Ezra,22.16386049351065,george ezra
79.0,191.0,Unknown,George Fischoff,2.4177215189873418,george fischoff
34061.0,165932.0,Country,George Hamilton IV,4.871612694870967,george hamilton iv
2386408.0,65248260.0,classic rock,George Harrison,27.341619706269842,george harrison
483932.0,6452371.0,Country,George Jones,13.333218303397999,george jones
1033.0,6626.0,hawaiian guitar,George Kahumoku Jr.,6.41432720232333,george kahumoku jr.
26748.0,140611.0,freestyle,George LaMond,5.256879018992074,george lamond
,,Unknown,George LaMond (Duet With Brenda K. Starr),,george lamond (duet with brenda k. starr)
51110.0,355449.0,guitar virtuoso,George Lynch,6.954588143220505,george lynch
1603.0,8863.0,Pop,George Maharis,5.529008109794136,george maharis
16.0,54.0,Unknown,George Martin,3.375,george martin
327420.0,1775669.0,Disco,George McCrae,5.423214831103781,george mccrae
132.0,723.0,Unknown,George McCurn,5.4772727272727275,george mccurn
3105483.0,54693508.0,Pop,George Michael,17.611916729217324,george michael
613.0,3006.0,Unknown,George Michael/Elton John,4.903752039151713,george michael/elton john
2393.0,8858.0,soul,George Perkins,3.7016297534475555,george perkins
924673.0,22640627.0,Country,George Strait,24.485009295177864,george strait
519745.0,4569715.0,blues rock,George Thorogood,8.792225033429855,george thorogood
242.0,1509.0,Unknown,George Torrence,6.235537190082645,george torrence
54923.0,272309.0,50s,Georgia Gibbs,4.9580139467982445,georgia gibbs
103345.0,685757.0,jazz,Georgie Fame,6.6356088828680635,georgie fame
28.0,149.0,Unknown,Georgie Young,5.321428571428571,georgie young
63010.0,2713404.0,Hip-Hop,Georgio,43.063069354070784,georgio
404.0,505.0,Unknown,G-Epic,1.25,g-epic
,,Unknown,Gera MX + Christian Nodal,,gera mx + christian nodal
122465.0,1087715.0,Smooth Jazz,Gerald Albright,8.881843792103867,gerald albright
134183.0,852032.0,RnB,Gerald Levert,6.349776052107942,gerald levert
1.0,1.0,Unknown,Gerald Levert (Duet With Eddie Levert),1.0,gerald levert (duet with eddie levert)
1093.0,4457.0,power Pop,Gerard McMahon,4.077767612076853,gerard mcmahon
25715.0,113399.0,latin,Gerardo,4.409838615594011,gerardo
118246.0,3042306.0,en preparacion,Gerardo Ortiz,25.728616612824112,gerardo ortiz
31006.0,287167.0,Unknown,Gerry,9.261659033735405,gerry
1664.0,4819.0,doo wop,Gerry Granahan,2.8960336538461537,gerry granahan
1151075.0,11547499.0,classic rock,Gerry Rafferty,10.031925808483374,gerry rafferty
1469200.0,26001718.0,techno,Gesaffelstein,17.697875034032126,gesaffelstein
26.0,83.0,Unknown,Get the Led Out,3.1923076923076925,get the led out
1706.0,10460.0,eurodance,Get Wet,6.131301289566236,get wet
97523.0,1205447.0,dance-punk,Getdown Services,12.360643130338484,getdown services
630211.0,7242096.0,Hip-Hop,Geto Boys,11.491541721740814,geto boys
19651.0,189666.0,Electronic,GHENGAR,9.651722558648414,ghengar
24989.0,131710.0,RnB,Ghost Town DJ's,5.270719116411221,ghost town dj's
820673.0,42409232.0,cloud Rap,Ghostemane,51.67616334398719,ghostemane
819751.0,19910344.0,Hip-Hop,Ghostface Killah,24.288282661442317,ghostface killah
226713.0,3905065.0,Electronic,Ghostland Observatory,17.22470700842034,ghostland observatory
50816.0,393595.0,funk,Ghost-Note,7.74549354534005,ghost-note
102527.0,1085989.0,hard rock,Giant,10.592224487208247,giant
3734.0,16623.0,ska,Giant Steps,4.451794322442421,giant steps
4.0,8.0,Unknown,Gidea Park,2.0,gidea park
9591.0,36628.0,freestyle,Giggles,3.8189969763319778,giggles
187997.0,2052183.0,indonesia,gigi,10.916041213423618,gigi
986209.0,14515698.0,dance,Gigi D'Agostino,14.718683362248774,gigi d'agostino
1249287.0,42212227.0,singer-songwriter,Gigi Perez,33.78905487690179,gigi perez
565951.0,5345388.0,Pop,Gilbert O'Sullivan,9.444966083636215,gilbert o'sullivan
253368.0,2492126.0,salsa,Gilberto Santa Rosa,9.835993495626914,gilberto santa rosa
53107.0,356515.0,hard rock,Gilby Clarke,6.7131451597717815,gilby clarke
65798.0,292518.0,dance,Gillette,4.445697437612085,gillette
51598.0,1062704.0,screamo,Gillian Carter,20.595837047947594,gillian carter
,,Unknown,Gimme Gimme Disco,,gimme gimme disco
858971.0,9600224.0,alternative rock,Gin Blossoms,11.176423883926233,gin blossoms
275676.0,3976418.0,indie,Gin Wigmore,14.424244402849721,gin wigmore
136842.0,758051.0,dance,Gina G,5.539607722775171,gina g
61.0,1467.0,dance,Gina Go-Go,24.049180327868854,gina go-go
1952.0,7834.0,Unknown,Gina Luciani,4.013319672131147,gina luciani
15497.0,77972.0,soul,Gina Thompson,5.03142543718139,gina thompson
644.0,1169.0,Unknown,GINAxC,1.815217391304348,ginaxc
10695.0,73476.0,Progressive rock,Ginger Baker's Air Force,6.870126227208976,ginger baker's air force
4027.0,24704.0,All,Ginny Arnell,6.134591507325553,ginny arnell
484.0,1501.0,Unknown,Gino,3.1012396694214877,gino
83184.0,426191.0,Disco,Gino Soccio,5.123473264089248,gino soccio
175315.0,1605057.0,Pop,Gino Vannelli,9.155274791090322,gino vannelli
1575843.0,14623833.0,RnB,Ginuwine,9.28000632042659,ginuwine
358.0,1001.0,Unknown,"Ginuwine, R.L., Tyrese, Case",2.7960893854748603,"ginuwine, r.l., tyrese, case"
19801.0,276311.0,Unknown,Gio Mkl,13.95439624261401,gio mkl
338606.0,2510093.0,Unknown,Gioachino Rossini,7.413019851981359,gioachino rossini
22373.0,87296.0,Unknown,Giorgio,3.9018459750592234,giorgio
557122.0,6725002.0,Disco,Giorgio Moroder,12.070968297787559,giorgio moroder
,,Unknown,Giorgio Moroder (Featuring Paul Engeman),,giorgio moroder (featuring paul engeman)
,,Unknown,Gipsy Kings,,gipsy kings
2366118.0,109015252.0,dream Pop,girl in red,46.07346379174665,girl in red
203.0,720.0,Unknown,Girlfriend In a Coma,3.5467980295566504,girlfriend in a coma
1033204.0,35971693.0,Pop,Girls Aloud,34.81567338105543,girls aloud
870226.0,65777227.0,Unknown,Girls' Generation,75.58637296518376,girls' generation
,,Unknown,Girls Love Karaoke,,girls love karaoke
69619.0,538126.0,jazz,Gitkin,7.72958531435384,gitkin
16675.0,181198.0,hard rock,Giuffria,10.866446776611694,giuffria
609265.0,19507404.0,RnB,GIVĒON,32.017929800661456,givēon
1077315.0,45418907.0,RnB,Giveon,42.15935636280939,giveon
621.0,5179.0,melodic hardcore,Gladstone,8.339774557165862,gladstone
196410.0,1059252.0,soul,Gladys Knight,5.393065526195204,gladys knight
535179.0,89320266.0,hyperPop,glaive,166.89792760926719,glaive
,,Unknown,Glam Rock Show,,glam rock show
522800.0,11513813.0,shoegaze,Glare,22.023360749808724,glare
2497316.0,128344173.0,Electronic,Glass Animals,51.39284455791738,glass animals
921.0,7691.0,AOR,Glass Moon,8.35070575461455,glass moon
101460.0,715548.0,rock,Glass Tiger,7.052513305736251,glass tiger
302807.0,3943106.0,experimental,Glasser,13.021845598021182,glasser
1841949.0,225693918.0,musical,Glee Cast,122.52994952628981,glee cast
2722.0,21192.0,AOR,Glen Burtnick,7.785451873622336,glen burtnick
1134069.0,13689814.0,Country,Glen Campbell,12.071411880582222,glen campbell
4.0,6.0,Unknown,Glen Campbell/Anne Murray,1.5,glen campbell/anne murray
62937.0,667476.0,singer-songwriter,Glen Phillips,10.605462605462606,glen phillips
381913.0,2472464.0,80s,Glenn Frey,6.4738932688858455,glenn frey
105614.0,1496841.0,hard rock,Glenn Hughes,14.172751718522166,glenn hughes
81889.0,771056.0,folk,Glenn Jones,9.415867821074869,glenn jones
102457.0,670465.0,soul,Glenn Lewis,6.543867183306167,glenn lewis
153739.0,865383.0,Pop,Glenn Medeiros,5.628910035839962,glenn medeiros
,,Unknown,Glenn Medeiros (Featuring The Stylistics),,glenn medeiros (featuring the stylistics)
159587.0,1141698.0,jazz,Glenn Miller Orchestra,7.154078966331844,glenn miller orchestra
1511.0,10387.0,Country rock,Glenn Shorrock,6.874255459960291,glenn shorrock
165.0,435.0,Unknown,Glenn Sutton,2.6363636363636362,glenn sutton
14076.0,127446.0,folk,Glenn Yarbrough,9.054134697357204,glenn yarbrough
76805.0,385625.0,Unknown,Glitter Party,5.020831977084825,glitter party
1346.0,10689.0,Disco,Glitterbox,7.9413075780089155,glitterbox
135438.0,2378317.0,indie,Glitterer,17.56018990239076,glitterer
26661.0,219658.0,instrumental,Global Stage Orchestra,8.238925771726493,global stage orchestra
269444.0,41453425.0,plugg,Glokk40Spaz,153.84801665652233,glokk40spaz
754925.0,7673932.0,latin,Gloria Estefan,10.165158128290889,gloria estefan
1499565.0,10740877.0,Disco,Gloria Gaynor,7.162661838599861,gloria gaynor
11218.0,51380.0,Unknown,Gloria Kim,4.58013906222143,gloria kim
33753.0,150543.0,jazz,Gloria Lynne,4.4601368767220695,gloria lynne
4272.0,14366.0,soul,Gloria Taylor,3.362827715355805,gloria taylor
273947.0,5222372.0,Pop,Gloria Trevi,19.063439278400566,gloria trevi
1302.0,5442.0,soul,Gloria Walker,4.179723502304148,gloria walker
,,Unknown,Gloria Walker/Chevelles,,gloria walker/chevelles
275966.0,2117687.0,Country,Gloriana,7.673724299370212,gloriana
2622180.0,43588598.0,funk,Gnarls Barkley,16.62303808281659,gnarls barkley
740857.0,8849216.0,Pop,gnash,11.94456690022501,gnash
392093.0,2886800.0,80s,Go West,7.3625389894744355,go west
33866.0,274143.0,australian,Goanna,8.094932971121478,goanna
288634.0,5414661.0,Psychedelic Rock,Goat,18.759609055066278,goat
894.0,11081.0,Unknown,Goddamn Gallows,12.394854586129753,goddamn gallows
14105.0,80901.0,eurodance,Goddess,5.735625664657923,goddess
100924.0,766343.0,art rock,Godley,7.593268201815227,godley
2003894.0,55929545.0,hard rock,Godsmack,27.910430891055114,godsmack
7383.0,89691.0,musical,Godspell,12.14831369362048,godspell
20311.0,3857822.0,female vocalists,Gogi Grant,189.93757077445719,gogi grant
783515.0,31689249.0,gypsy punk,Gogol Bordello,40.444980632151264,gogol bordello
30511.0,261943.0,Unknown,Go-Go's,8.585198780767591,go-go's
2452.0,25202.0,folk,Goitse,10.278140293637847,goitse
12.0,34.0,Unknown,GOKUMON,2.8333333333333335,gokumon
,,Unknown,Gold Dust Woman Band,,gold dust woman band
643526.0,6958309.0,classic rock,Golden Earring,10.812786118975767,golden earring
138157.0,1453159.0,Alt-Country,Golden Smog,10.5181713557764,golden smog
1160725.0,23422425.0,Punk Rock,Goldfinger,20.17913373107325,goldfinger
183386.0,1589089.0,folk,Goldford,8.665268886392637,goldford
188178.0,1858412.0,Canadian,Goldie Boutilier,9.875819702621985,goldie boutilier
1206412.0,28287701.0,Electronic,GoldLink,23.44779478320839,goldlink
34101.0,158802.0,Stoner Rock,Gonzalez,4.656813583179379,gonzalez
1841898.0,34829520.0,rock,Goo Goo Dolls,18.909581312320228,goo goo dolls
180.0,4407.0,r&b,Good 2 Go,24.483333333333334,good 2 go
2649397.0,77825227.0,Punk Rock,Good Charlotte,29.374694317235203,good charlotte
1.0,1.0,Unknown,Good Deale Bluegrass,1.0,good deale bluegrass
525147.0,26558185.0,indie rock,Good Kid,50.57285864719783,good kid
480209.0,4679841.0,indie,Good Neighbours,9.745425429344307,good neighbours
786.0,7264.0,rock,Good Question,9.241730279898219,good question
21769.0,232554.0,emo,Good Terms,10.682805824796729,good terms
2583.0,20284.0,Grime,Goodfellaz,7.852884243128146,goodfellaz
287479.0,2801833.0,Hip-Hop,Goodie Mob,9.746217984618006,goodie mob
26265.0,105124.0,Disco,Goody Goody,4.002436702836475,goody goody
5395.0,16347.0,instrumental,Googie Rene Combo,3.0300278035217794,googie rene combo
395190.0,6687059.0,Electronic,Goose,16.92112401629596,goose
7340.0,59590.0,Country,Goose Creek Symphony,8.118528610354224,goose creek symphony
249259.0,5289472.0,Unknown,Goran Bregovic,21.220786410921974,goran bregovic
56063.0,746377.0,jazz,Gordon Goodwin's Big Phat Band,13.313183382979862,gordon goodwin's big phat band
636008.0,9393386.0,folk,Gordon Lightfoot,14.769289065546346,gordon lightfoot
30043.0,163716.0,jazz,Gordon MacRae,5.449389208800719,gordon macrae
188.0,501.0,Unknown,Gordon Sinclair,2.6648936170212765,gordon sinclair
186224.0,6472931.0,hardcore,Gorilla Biscuits,34.75884418764499,gorilla biscuits
677945.0,4354212.0,Hip-Hop,Gorilla Zoe,6.422662605373592,gorilla zoe
6637472.0,480586304.0,Electronic,Gorillaz,72.4050216709012,gorillaz
99643.0,1486424.0,hard rock,Gorky Park,14.917495458787872,gorky park
1.0,12.0,Unknown,Gospel Concert,12.0,gospel concert
2960984.0,51689059.0,indie,Gotye,17.45671675361974,gotye
6781.0,19922.0,Unknown,GOVAN,2.937914761834538,govan
297440.0,5754052.0,blues rock,Gov't Mule,19.345252824098978,gov't mule
28468.0,342576.0,rock,Gowan,12.033722073907546,gowan
43324.0,226828.0,Disco,GQ,5.235619979687932,gq
67.0,836.0,Unknown,Grace,12.477611940298507,grace
62.0,209.0,Unknown,Grace Bowers,3.370967741935484,grace bowers
715131.0,10832964.0,Disco,Grace Jones,15.14822319267379,grace jones
178766.0,2817403.0,rock,Grace Potter,15.760284394124163,grace potter
61228.0,486361.0,Psychedelic Rock,Grace Slick,7.943440909387862,grace slick
1706420.0,266155265.0,Pop,Gracie Abrams,155.97289354320742,gracie abrams
187.0,933.0,Unknown,Graduates,4.989304812834225,graduates
241960.0,3244550.0,blues rock,Grady,13.409447842618615,grady
18205.0,155955.0,Pop,Grady Spencer,8.566602581708322,grady spencer
32114.0,447256.0,Country,Graham Barham,13.927134583047891,graham barham
123418.0,723340.0,funk,Graham Central Station,5.860895493364015,graham central station
,,Unknown,Graham Good,,graham good
345733.0,3136760.0,singer-songwriter,Graham Nash,9.072781597359812,graham nash
77693.0,794911.0,new wave,Graham Parker,10.23143655155548,graham parker
35718.0,201108.0,lofi,Grailz Beni,5.630438434402822,grailz beni
693.0,9907.0,americana,Grand Canyon,14.295815295815295,grand canyon
57573.0,350223.0,Unknown,Grand Funk,6.083111875358241,grand funk
698905.0,8188972.0,classic rock,Grand Funk Railroad,11.71685994519999,grand funk railroad
,,Unknown,Grand Master Melle Mel,,grand master melle mel
142.0,620.0,Unknown,Grand Ole Opry,4.366197183098592,grand ole opry
282541.0,2081616.0,Hip-Hop,Grand Puba,7.3674829493772584,grand puba
340161.0,1905811.0,Hip-Hop,Grandmaster Flash,5.602673439929916,grandmaster flash
1436.0,4890.0,Unknown,Grandmaster Slice,3.405292479108635,grandmaster slice
797402.0,23445657.0,alternative rock,grandson,29.40255605077489,grandson
69934.0,1209436.0,Country,Granger Smith,17.293962879286184,granger smith
,,Unknown,Granny Shot,,granny shot
53631.0,879179.0,Pop,Grant Knoche,16.393112192575188,grant knoche
21537.0,220363.0,Psychedelic Rock,GRapefruit,10.231833588707806,grapefruit
1392552.0,64969178.0,Psychedelic Rock,Grateful Dead,46.65475903233775,grateful dead
4465.0,25250.0,rock,Grateful Shred,5.6550951847704365,grateful shred
312166.0,4523063.0,Hip-Hop,Gravediggaz,14.489287750748,gravediggaz
187010.0,2109465.0,industrial,Gravity Kills,11.279958291000481,gravity kills
7595.0,51698.0,american,Grayson Hugh,6.806846609611586,grayson hugh
34320.0,634831.0,metalcore,Great American Ghost,18.49740675990676,great american ghost
693727.0,11613590.0,folk,Great Lake Swimmers,16.740864922368598,great lake swimmers
336095.0,3563578.0,hard rock,Great White,10.602889064103898,great white
6398243.0,425811156.0,Punk Rock,Green Day,66.55126352656502,green day
73741.0,537584.0,Unknown,Green Jelly,7.290164223430656,green jelly
351181.0,2239244.0,Grunge,Green River,6.376324459466771,green river
,,Unknown,Green River - CCR Tribute,,green river - ccr tribute
1.0,1.0,Unknown,Green Shoe Studio,1.0,green shoe studio
1.0,1.0,Unknown,Green Today,1.0,green today
234320.0,1460316.0,techno,Green Velvet,6.232144076476613,green velvet
94562.0,1542232.0,bluegrass,Greensky Bluegrass,16.30921511812356,greensky bluegrass
1725.0,4273.0,Unknown,Greg 99,2.4771014492753625,greg 99
30999.0,144518.0,Country,Greg Bates,4.662021355527598,greg bates
117839.0,2836336.0,Soundtrack,Greg Edmonson,24.069586469674725,greg edmonson
71522.0,1188855.0,indie rock,Greg Freeman,16.6222281256117,greg freeman
4569.0,47267.0,AOR,Greg Guidry,10.345152112059532,greg guidry
30647.0,170982.0,80s,Greg Kihn,5.579077886905733,greg kihn
60187.0,385508.0,rock,Greg Kihn Band,6.405170551780285,greg kihn band
81.0,738.0,blues rock,Greg Koch Trio,9.11111111111111,greg koch trio
240565.0,999629.0,Progressive rock,Greg Lake,4.1553384740091035,greg lake
151041.0,1219373.0,Southern Rock,Gregg Allman,8.073125840003708,gregg allman
,,Unknown,Greggie,,greggie
350436.0,8460643.0,new age,Gregorian,24.14319019735415,gregorian
87047.0,379313.0,soul,Gregory Abbott,4.357565453146002,gregory abbott
1111906.0,37079636.0,folk,Gregory Alan Isakov,33.34781537288224,gregory alan isakov
426941.0,6264182.0,jazz,Gregory Porter,14.672242768907179,gregory porter
760130.0,29165653.0,hard rock,Greta Van Fleet,38.36929604146659,greta van fleet
333434.0,2755328.0,Country,Gretchen Wilson,8.263488426495199,gretchen wilson
1546.0,6492.0,funk,Grey,4.199223803363519,grey
9897.0,116922.0,Unknown,Greyboy Allstars,11.813882994846923,greyboy allstars
68314.0,2567556.0,Progressive metal,Greyhaven,37.5846239423837,greyhaven
151891.0,4394164.0,Hip-Hop,Grieves,28.929719338209637,grieves
235949.0,2217184.0,singer-songwriter,Griffin House,9.39687813891985,griffin house
2551237.0,188599515.0,Electronic,Grimes,73.92473337443758,grimes
42823.0,371594.0,doom metal,Grin,8.677439693622587,grin
384138.0,7474527.0,Garage Rock,Grinderman,19.457921372006936,grinderman
333957.0,7103194.0,dubstep,GRiZ,21.26978622996374,griz
412229.0,6669536.0,punk,GRLwood,16.179201366230906,grlwood
25098.0,192039.0,Electronic,Groove Crackers,7.651565861821659,groove crackers
262946.0,1852467.0,soul,Groove Theory,7.045047272063465,groove theory
191684.0,1883221.0,Hip-Hop,Group Home,9.824612382880156,group home
1198097.0,11178283.0,jazz,"Grover Washington, Jr.",9.330031708617916,"grover washington, jr."
28.0,184.0,Unknown,"Grover Washington, Jr. (With Bill Withers)",6.571428571428571,"grover washington, jr. (with bill withers)"
26763.0,556115.0,indie Pop,Grrrl Gang,20.779247468519973,grrrl gang
247971.0,3463063.0,Electronic,Grum,13.965596783494844,grum
155435.0,3905833.0,Norteno,Grupo Firme,25.128400939299386,grupo firme
448225.0,11478573.0,Norteno,Grupo Frontera,25.608953092754756,grupo frontera
729.0,3593.0,Unknown,Grupo Frontera X Bad Bunny,4.928669410150891,grupo frontera x bad bunny
11.0,34.0,Unknown,Grupo Marca Registrada X Grupo Frontera,3.090909090909091,grupo marca registrada x grupo frontera
127398.0,389086.0,Rap,GS Boyz,3.0540981805051883,gs boyz
45892.0,285785.0,Progressive rock,GTR,6.227338098143467,gtr
34304.0,630569.0,venezuela,Guaco,18.381792210820894,guaco
174745.0,2547951.0,Rap,Guapdad 4000,14.580966551260408,guapdad 4000
51.0,575.0,Unknown,Guardians of the Jukebox,11.27450980392157,guardians of the jukebox
2665314.0,62788892.0,Hip-Hop,Gucci Mane,23.557784186028364,gucci mane
38.0,72.0,Unknown,Gucci Mane X Bruno Mars X Kodak Black,1.894736842105263,gucci mane x bruno mars x kodak black
41.0,181.0,Unknown,Guerilla Black,4.414634146341464,guerilla black
117448.0,4389241.0,indie,Guitarricadelafuente,37.371781554390026,guitarricadelafuente
,,Unknown,Gulf Coast Summer Fest,,gulf coast summer fest
4823.0,19857.0,Unknown,Gulmee,4.117147003939457,gulmee
922.0,5075.0,Unknown,Gunhill Road,5.504338394793926,gunhill road
1106561.0,9385452.0,Rap,G-Unit,8.481639963815821,g-unit
1716991.0,166414617.0,Rap,Gunna,96.92224187546702,gunna
,,Unknown,GunnaFeaturingBurna Boy,,gunnafeaturingburna boy
,,Unknown,GunnaFeaturingOffset,,gunnafeaturingoffset
,,Unknown,GunnaFeaturingWizkid,,gunnafeaturingwizkid
5048366.0,196858683.0,hard rock,Guns N' Roses,38.994534667256694,guns n' roses
42502.0,191969.0,RnB,Guordan Banks,4.5167050962307655,guordan banks
66683.0,767698.0,post-punk,Gurriers,11.51264940089678,gurriers
1079.0,9429.0,Unknown,Gus G,8.738646895273401,gus g
843327.0,23135489.0,Soundtrack,Gustavo Santaolalla,27.43359218903225,gustavo santaolalla
56794.0,450916.0,remix,Gustixa,7.939500651477268,gustixa
239194.0,1698701.0,new jack swing,Guy,7.101770947431792,guy
757.0,2191.0,Country,Guy Drake,2.8943196829590487,guy drake
165930.0,1181107.0,minimal,Guy Gerber,7.1181040197673715,guy gerber
551.0,2860.0,Unknown,Guy Marks,5.190562613430127,guy marks
212631.0,1425285.0,Country,Guy Mitchell,6.703091270793064,guy mitchell
2103.0,16182.0,Country,Guylaine Tanguay,7.69472182596291,guylaine tanguay
4578.0,20656.0,bubblegum bass,Guys Next Door,4.512013979903888,guys next door
124994.0,717633.0,soul,Gwen Guthrie,5.7413395843000465,gwen guthrie
227621.0,1333010.0,soul,Gwen McCrae,5.8562698520786745,gwen mccrae
4280669.0,84436548.0,Pop,Gwen Stefani,19.725082224297182,gwen stefani
3067.0,30011.0,Soundtrack,Gwendolyn Sanford,9.785132050864037,gwendolyn sanford
1488.0,14735.0,RnB,G-Wiz,9.90255376344086,g-wiz
42156.0,368971.0,Country,Gwyneth Paltrow,8.752514470063574,gwyneth paltrow
2672776.0,43784629.0,Hip-Hop,Gym Class Heroes,16.381705387956192,gym class heroes
66565.0,422198.0,Electronic,GYMBRO,6.342642529858034,gymbro
33847.0,368526.0,Progressive rock,Gypsy,10.887995981918634,gypsy
3.0,16.0,Unknown,Gypsy Dreams,5.333333333333333,gypsy dreams
344490.0,3216502.0,reggae,Gyptian,9.336996719788672,gyptian
955.0,3995.0,90s,Gyrl,4.183246073298429,gyrl
572854.0,14039846.0,Unknown,GZA,24.508593812734134,gza
1508.0,6575.0,soul,H.B. Barnum,4.360079575596817,h.b. barnum
1251303.0,32739606.0,RnB,H.E.R.,26.164411017954883,h.e.r.
,,Unknown,Héneault chante Reno,,héneault chante reno
21226.0,427480.0,Unknown,Hacken Lee,20.13945161594271,hacken lee
1592599.0,11529930.0,dance,Haddaway,7.239694361229663,haddaway
519327.0,20961161.0,new rave,Hadouken!,40.36216295320675,hadouken!
36868.0,278185.0,indie,HAFFWAY,7.54543235326028,haffway
513.0,4919.0,rock n roll,"Hagar, Schon, Aaronson, Shrieve",9.58869395711501,"hagar, schon, aaronson, shrieve"
7360.0,81381.0,Canadian,Hagood Hardy,11.057201086956521,hagood hardy
70918.0,1374183.0,arabic,Haifa Wehbe,19.37706929129417,haifa wehbe
1242283.0,26495350.0,Pop,Hailee Steinfeld,21.327950233561918,hailee steinfeld
80223.0,1071959.0,Country,Hailey Whitters,13.362240255288384,hailey whitters
1506351.0,67797836.0,indie,HAIM,45.00799348890133,haim
165.0,440.0,Unknown,Hairball,2.6666666666666665,hairball
3.0,4.0,Unknown,Hairbanger's Ball,1.3333333333333333,hairbanger's ball
10983.0,96223.0,Unknown,Haircut One Hundred,8.761085313666575,haircut one hundred
778293.0,30687245.0,hard rock,Halestorm,39.428910448892644,halestorm
734821.0,17205788.0,folk,Haley Heynderickx,23.414937787570032,haley heynderickx
364123.0,3646353.0,soul,Haley Reinhart,10.014069421596549,haley reinhart
521055.0,8904760.0,indie,Half Moon Run,17.089865753135467,half moon run
86.0,676.0,Grateful Dead Tribute Band,Half Step,7.8604651162790695,half step
14181.0,49702.0,6 stars,Halloween All-Stars,3.5048304068824483,halloween all-stars
2672502.0,210709197.0,Pop,Halsey,78.84341976170644,halsey
20725.0,105792.0,funk,Hamilton Bohannon,5.104559710494572,hamilton bohannon
4486.0,26470.0,folk,Hamilton Camp,5.9005795809184125,hamilton camp
97710.0,486263.0,70s,"Hamilton, Joe Frank",4.976594002660935,"hamilton, joe frank"
94363.0,2679141.0,metalcore,Hanabie.,28.391859097315685,hanabie.
535.0,1593.0,Garage Rock,Handsome Dick Manitoba,2.977570093457944,handsome dick manitoba
54102.0,560134.0,rock,Handsome Poets,10.353295626779047,handsome poets
,,Unknown,Hangover Ball,,hangover ball
241445.0,5397714.0,piano,Hania Rani,22.35587400857338,hania rani
36909.0,128582.0,rhythm and blues,Hank Ballard,3.4837573491560323,hank ballard
38.0,161.0,Unknown,Hank Collective,4.2368421052631575,hank collective
5206.0,17927.0,northern soul,Hank Jacobs,3.443526699961583,hank jacobs
50.0,93.0,Unknown,Hank Levine,1.86,hank levine
215584.0,1402358.0,jazz,Hank Levy,6.504926154074514,hank levy
84999.0,544746.0,Country,Hank Locklin,6.408851868845516,hank locklin
119413.0,820315.0,Country,Hank Snow,6.8695619404922414,hank snow
115702.0,692588.0,Country,Hank Thompson,5.985963941850616,hank thompson
918329.0,13657153.0,Country,Hank Williams,14.871743133452172,hank williams
186468.0,1826146.0,Country,Hank Williams Jr.,9.79334792028659,hank williams jr.
141.0,395.0,Country,Hank Wilson,2.801418439716312,hank wilson
170.0,958.0,Unknown,Hannaford Street Silver Band,5.635294117647059,hannaford street silver band
191358.0,1280801.0,female vocalists,Hannah Cohen,6.693218992673418,hannah cohen
29768.0,308217.0,folk rock,Hannah Frances,10.353970706799247,hannah frances
1426.0,2819.0,Unknown,Hannah Harlacher,1.976858345021038,hannah harlacher
2643.0,31475.0,rock,Hannah Huston,11.908815739689746,hannah huston
6949.0,36464.0,dance,Hannah Jones,5.2473737228378186,hannah jones
172742.0,1540530.0,House,Hannah Laing,8.918097509580763,hannah laing
1076416.0,25091679.0,Pop,Hannah Montana,23.310392078898865,hannah montana
